"user_input","items_json"
"Hey pull out half a dozen cucumbers, then bring me six crabs and add eighteen prawns","[{""action"": ""remove"", ""product"": ""cucumbers"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""crabs"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""prawns"", ""quantity"": 18}]"
"Alright pull a couple mussels, load up with a dozen pancake mixes thanks","[{""action"": ""remove"", ""product"": ""mussels"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""pancake mixes"", ""quantity"": 12}]"
"Kick out eleven wings, drop in fifteen tomatoes and kick out three chicken breasts","[{""action"": ""remove"", ""product"": ""wings"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 15}, {""action"": ""remove"", ""product"": ""chicken breasts"", ""quantity"": 3}]"
"Slap on one rolls, take out one of them tacos, pile on 7 tuna cans and throw in fifteen wines thanks","[{""action"": ""add"", ""product"": ""rolls"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""tacos"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""tuna cans"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""wines"", ""quantity"": 15}]"
"Alright bring me a few pasta boxes, pack in 22 meatballs, give me six ham slices and throw in four tomatoes","[{""action"": ""add"", ""product"": ""pasta boxes"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""meatballs"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""ham slices"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 4}]"
"Scan in a dozen cereals, pack in eighteen radishes in there, then chuck in 10 jalapenos, stick in 15 pork chops, skip 15 lobsters thanks","[{""action"": ""add"", ""product"": ""cereals"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""radishes"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""jalapenos"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 15}, {""action"": ""remove"", ""product"": ""lobsters"", ""quantity"": 15}]"
"Okay slap on a pair of mussels, tack on 18 oranges in there, then stock up on seven apples, plus take out 11 lemons","[{""action"": ""add"", ""product"": ""mussels"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""oranges"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""lemons"", ""quantity"": 11}]"
"Alright ditch 4 soaps, put in 19 cucumbers, ditch two dozen milks, and put in 13 steaks please","[{""action"": ""remove"", ""product"": ""soaps"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""milks"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""steaks"", ""quantity"": 13}]"
"Yo load up with twelve pies, scrap 8 of those kale bunches, pile on thirteen chicken thighs, take out 17 wings thanks","[{""action"": ""add"", ""product"": ""pies"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""kale bunches"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""chicken thighs"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""wings"", ""quantity"": 17}]"
"Hey tack on a dozen blueberries, chuck in three coffees, plus add a pair of juices","[{""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""coffees"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""juices"", ""quantity"": 2}]"
"Leave out 17 sausages, include fifteen trash bags, put in 3 cupcakes, and get rid of a few cauliflower heads","[{""action"": ""remove"", ""product"": ""sausages"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""cupcakes"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""cauliflower heads"", ""quantity"": 3}]"
"Slap on half a dozen broccoli heads, then bring me a couple tomatoes, plus pack in a dozen lotions","[{""action"": ""add"", ""product"": ""broccoli heads"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""lotions"", ""quantity"": 12}]"
"Drop in one watermelons in there, get rid of 5 of those olive jars, then drop a dozen of those pears, and lose a couple of the grapes","[{""action"": ""add"", ""product"": ""watermelons"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""olive jars"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""pears"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""grapes"", ""quantity"": 2}]"
"Yo stick in nineteen celery stalks, scrub sixteen of those protein bars, stick in 6 steaks in there, take away 22 asparagus bunches, stick in 7 eggplants","[{""action"": ""add"", ""product"": ""celery stalks"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""protein bars"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""steaks"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""asparagus bunches"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""eggplants"", ""quantity"": 7}]"
"Bring me 11 popcorn bags, chuck in 19 bananas, then scrap three syrups, tack on eleven radishes, toss in sixteen bagels please","[{""action"": ""add"", ""product"": ""popcorn bags"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""bananas"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""syrups"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""radishes"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""bagels"", ""quantity"": 16}]"
"Hey pull half a dozen granola bars, drop in seventeen hot dogs in there, then pile on 4 creams, then give me four drumsticks thanks","[{""action"": ""remove"", ""product"": ""granola bars"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""hot dogs"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""creams"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""drumsticks"", ""quantity"": 4}]"
"Hey pull 17 of the croissants, then stick in 13 pitas and stock up on 15 turkey slices","[{""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""pitas"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""turkey slices"", ""quantity"": 15}]"
"Okay drop in half a dozen blueberries, lose half a dozen croissants, then add seventeen oranges, and also tack on five pancake mixes","[{""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""oranges"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""pancake mixes"", ""quantity"": 5}]"
"Yo get me eighteen crabs, bring me four cod fillets, then throw on two dozen ground beef packs, then chuck in eleven lobsters, then pull out a dozen zucchinis thanks","[{""action"": ""add"", ""product"": ""crabs"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""ground beef packs"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""lobsters"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""zucchinis"", ""quantity"": 12}]"
"Hey pile on 2 broccoli heads, then lose eighteen burgers, load up with two dozen eggs, and tack on sixteen syrups","[{""action"": ""add"", ""product"": ""broccoli heads"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""burgers"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""eggs"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""syrups"", ""quantity"": 16}]"
"Get me 6 buns, scrub 14 of the ice creams, drop a few tissue boxes, load up with two popsicles, remove 3 pears","[{""action"": ""add"", ""product"": ""buns"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""ice creams"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""tissue boxes"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""popsicles"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""pears"", ""quantity"": 3}]"
"Alright throw on a few toothpastes, add eighteen jams, slap on 8 pancake mixes, then pack in 9 scones","[{""action"": ""add"", ""product"": ""toothpastes"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""jams"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""pancake mixes"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""scones"", ""quantity"": 9}]"
"Alright get rid of fifteen protein bars, then load up with a few yogurts, throw on 24 mangoes, and also scan in 21 pretzels cheers","[{""action"": ""remove"", ""product"": ""protein bars"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""yogurts"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""mangoes"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 21}]"
"Alright toss in 2 sausages, skip 20 of the soaps, knock off 7 of them oatmeal boxes, take away eleven blueberries","[{""action"": ""add"", ""product"": ""sausages"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""soaps"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""oatmeal boxes"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""blueberries"", ""quantity"": 11}]"
"Pack in 22 eggplants, put in 17 baguettes, then knock off two pineapples, load up with a pair of kombuchas, plus pile on nine asparagus bunches","[{""action"": ""add"", ""product"": ""eggplants"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""baguettes"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""pineapples"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""kombuchas"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""asparagus bunches"", ""quantity"": 9}]"
"Scan in a dozen smoothies, drop a few of those scones, and stick in 20 ice creams thanks","[{""action"": ""add"", ""product"": ""smoothies"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""scones"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""ice creams"", ""quantity"": 20}]"
"Alright pack in a pair of grapes, grab me 19 ham slices, lose 13 cakes thanks","[{""action"": ""add"", ""product"": ""grapes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""ham slices"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""cakes"", ""quantity"": 13}]"
"Yo add 23 onions, then stick in 17 avocados, ditch a pair of soaps","[{""action"": ""add"", ""product"": ""onions"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""avocados"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""soaps"", ""quantity"": 2}]"
"Yo toss in nine meatballs, drop in two dozen hummus tubs, ring up two dozen sandwiches, take out 20 of those croissants, bring me six mangoes","[{""action"": ""add"", ""product"": ""meatballs"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""hummus tubs"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""sandwiches"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""mangoes"", ""quantity"": 6}]"
"Alright stick in two scallions in there, then ring up ten toothbrushes, then grab me sixteen pork chops, then get me a dozen trash bags, plus get me a few coffees cheers","[{""action"": ""add"", ""product"": ""scallions"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""toothbrushes"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""coffees"", ""quantity"": 3}]"
"Grab me 18 lettuces, then bring me seventeen cucumbers, then ditch 15 candy bars please","[{""action"": ""add"", ""product"": ""lettuces"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 15}]"
"Take away half a dozen juices, throw on 3 tissue boxes, put in sixteen apples, then grab me 23 soaps in there cheers","[{""action"": ""remove"", ""product"": ""juices"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tissue boxes"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""soaps"", ""quantity"": 23}]"
"Lose 10 scallions, scan in eight oatmeal boxes, then take out 10 razors","[{""action"": ""remove"", ""product"": ""scallions"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""oatmeal boxes"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""razors"", ""quantity"": 10}]"
"Hey stick in 5 lemons, ditch twenty of the napkins, and also load up with 11 trash bags please","[{""action"": ""add"", ""product"": ""lemons"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""napkins"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 11}]"
"Drop 10 bananas, then pack in half a dozen nuts, then ring up a few ground beef packs, plus toss in 15 blueberries","[{""action"": ""remove"", ""product"": ""bananas"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""nuts"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""ground beef packs"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 15}]"
"Okay pack in a dozen creams in there, load up with seven scallops, take away 1 tuna cans, then cut fourteen chocolates","[{""action"": ""add"", ""product"": ""creams"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""scallops"", ""quantity"": 7}, {""action"": ""remove"", ""product"": ""tuna cans"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""chocolates"", ""quantity"": 14}]"
"Scrap ten biscuits, slap on two dozen tuna cans, add a couple energy drinks, plus drop in twelve rice bags thanks","[{""action"": ""remove"", ""product"": ""biscuits"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""tuna cans"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""energy drinks"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 12}]"
"Alright get me seventeen rice bags, take out 9 garlic bulbs, and pull 18 of those toothpastes","[{""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""garlic bulbs"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""toothpastes"", ""quantity"": 18}]"
"Include fourteen wines, ditch a pair of cheeses, then tack on two dozen lettuces, then drop 15 of those tomatoes, plus get rid of 8 kale bunches","[{""action"": ""add"", ""product"": ""wines"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""cheeses"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""lettuces"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""tomatoes"", ""quantity"": 15}, {""action"": ""remove"", ""product"": ""kale bunches"", ""quantity"": 8}]"
"Okay throw on 14 mushrooms, drop two dozen oranges, drop in a few mussels, and pile on twenty scones thanks","[{""action"": ""add"", ""product"": ""mushrooms"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""oranges"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""mussels"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""scones"", ""quantity"": 20}]"
"Hey pile on 22 shampoos, throw in a couple cod fillets in there, then scrap six almonds, then slap on 7 pistachios thanks","[{""action"": ""add"", ""product"": ""shampoos"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""almonds"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""pistachios"", ""quantity"": 7}]"
